Year,Show_name,Potential_Gross,Difference,Average_ticket,Seats_Sold,Seats_in_theater,Previews,%cap,diff_cap
06-09-2009,In the Heights,1159600,79438,90.44,8592,1365,8,78.68,3.63
06-09-2009,Jersey Boys,1123480,-14140,114.06,9899,1222,8,101.26,0.02
06-09-2009,Mamma Mia!,1326155,-25001,86.38,11196,1498,8,93.42,0.37
06-09-2009,Mary Poppins,1379200,-69693,74.08,10769,1797,8,74.91,-6.79
06-09-2009,Next to Normal,633368,56348,79.11,5813,772,8,94.12,9.13
06-09-2009,Rock of Ages,778848,29686,83.4,7667,997,8,96.13,5.7
06-09-2009,Shrek the Musical,1510000,62823,69.97,11348,1733,8,81.85,15.16
06-09-2009,South Pacific,987400,62818,103.24,7411,1041,8,88.99,5.31
06-09-2009,The 39 Steps,530100,19492,71.13,3767,589,8,79.94,1.29
06-09-2009,The Lion King,1482880,-111039,106.63,11626,1654,8,87.86,-6.93
06-09-2009,The Phantom of the Opera,1345685,-65457,78.07,10432,1615,8,80.74,-4.17
06-09-2009,West Side Story,1392960,-55403,93.03,10852,1697,8,79.94,-2.46
06-09-2009,Wicked,1566495,-59090,107.9,14364,1809,8,99.25,-0.75
13-09-2009,A Steady Rain,636970,0,143.35,5355,1071,0,100,0
13-09-2009,Avenue Q,715760,-20843,77.39,6170,796,8,96.89,0.69
13-09-2009,Billy Elliot: The Musical,1277980,-46732,121,11368,1421,8,100,-0.01
13-09-2009,Burn the Floor,791312,-39431,65.92,5286,1044,8,63.29,-5.97
13-09-2009,Bye Bye Birdie,618670,0,67.73,5109,1023,0,99.88,0
13-09-2009,Chicago,1053960,-113241,74.21,7235,1080,8,83.74,-7.68
13-09-2009,God of Carnage,807775,0,113.36,7716,1078,7,102.25,0
13-09-2009,Hair,1257590,-126174,85.25,9689,1412,8,85.77,-8.47
13-09-2009,In the Heights,1159600,-188931,81.96,7175,1365,8,65.71,-12.97
13-09-2009,Jersey Boys,1123480,4931,114.62,9894,1222,8,101.21,-0.05
13-09-2009,Mamma Mia!,1326155,-46281,84.56,10889,1498,8,90.86,-2.56
13-09-2009,Mary Poppins,1379200,-259675,69.84,7704,1797,8,53.59,-21.32
13-09-2009,Next to Normal,633368,-49227,76.05,5400,772,8,87.44,-6.68
13-09-2009,Rock of Ages,778848,-84537,78.61,7058,997,8,88.49,-7.64
13-09-2009,Shrek the Musical,1510000,-355832,63.99,6848,1733,8,49.39,-32.46
13-09-2009,South Pacific,987400,-141291,102.37,6094,1041,8,73.17,-15.82
13-09-2009,The 39 Steps,530100,-69785,63.98,3097,589,8,65.73,-14.21
13-09-2009,The Lion King,1482880,-134133,97.46,11344,1654,8,85.73,-2.13
13-09-2009,The Phantom of the Opera,1345685,-46197,74.54,10307,1615,8,79.78,-0.96
13-09-2009,West Side Story,1392960,-75457,95.3,9801,1697,8,72.19,-7.75
13-09-2009,Wicked,1566495,-143389,100.68,13970,1809,8,96.53,-2.72
20-09-2009,A Steady Rain,1012726,400291,136.28,8570,1071,0,100.02,0.02
20-09-2009,After Miss Julie,392100,0,27.93,3512,740,0,94.92,0
20-09-2009,Billy Elliot: The Musical,1277980,-33320,118.05,11370,1421,8,100.02,0.02
20-09-2009,Burn the Floor,791312,-1526,62.57,5545,1044,8,66.39,3.1
20-09-2009,Bye Bye Birdie,979420,243256,73.83,7982,1026,0,97.25,-2.63
20-09-2009,Chicago,1053960,-1346,75.12,7129,1080,8,82.51,-1.23
20-09-2009,God of Carnage,934732,98913,110.84,8784,1078,8,101.86,-0.39
20-09-2009,Hair,1257590,-44300,85.05,9192,1412,8,81.37,-4.4
20-09-2009,In the Heights,1159600,-10148,79.29,7289,1365,8,66.75,1.04
20-09-2009,Jersey Boys,1123480,-8030,113.78,9896,1222,8,101.23,0.02
20-09-2009,Mamma Mia!,1326155,37448,85.32,11231,1498,8,93.72,2.86
20-09-2009,Mary Poppins,1379200,-9729,69.33,7621,1797,8,53.01,-0.58
20-09-2009,Next to Normal,633368,-49681,65.69,5495,772,8,88.97,1.53
20-09-2009,Rock of Ages,778848,11569,79.78,7100,997,8,89.02,0.53
20-09-2009,Shrek the Musical,1510000,13065,60.91,7409,1733,8,53.44,4.05
20-09-2009,South Pacific,987400,23133,96.63,6695,1041,8,80.39,7.22
20-09-2009,Superior Donuts,670188,0,37.74,4961,1006,0,82.19,0
20-09-2009,The 39 Steps,530100,-14138,64.34,2860,589,8,60.7,-5.03
20-09-2009,The Lion King,1482880,17607,98.8,11369,1654,8,85.92,0.19
20-09-2009,The Phantom of the Opera,1345685,21438,71.93,10979,1615,8,84.98,5.2
20-09-2009,The Royal Family,473200,0,40.89,3633,650,0,69.87,0
20-09-2009,West Side Story,1392960,80216,95.01,10676,1697,8,78.64,6.45
20-09-2009,Wicked,1566495,35135,101.48,14207,1809,8,98.17,1.64
27-09-2009,A Steady Rain,1012726,-14175,134.55,8575,1071,0,100.08,0.06
27-09-2009,After Miss Julie,627360,105116,42.59,4771,740,0,80.59,-14.33
27-09-2009,Billy Elliot: The Musical,1277980,51151,122.54,11371,1421,8,100.03,0.01
27-09-2009,Burn the Floor,791312,18760,59.78,6118,1044,8,73.25,6.86
27-09-2009,Bye Bye Birdie,979420,-55549,68.92,7744,1026,0,94.35,-2.9
27-09-2009,Chicago,1053960,36174,76.33,7490,1080,8,86.69,4.18
27-09-2009,God of Carnage,832195,-106067,113.39,7651,1078,7,101.39,-0.47
27-09-2009,Hair,1257590,39383,87.88,9344,1412,8,82.72,1.35
27-09-2009,In the Heights,1159600,110804,80.71,8534,1365,8,78.15,11.4
27-09-2009,Jersey Boys,1123480,20881,115.94,9892,1222,8,101.19,-0.04
27-09-2009,Mamma Mia!,1326155,-7823,83.36,11401,1498,8,95.14,1.42
27-09-2009,Mary Poppins,1379200,73395,71,8475,1797,8,58.95,5.94
27-09-2009,Memphis,941565,0,38.75,7605,1470,0,86.22,0
27-09-2009,Next to Normal,633368,38589,72.69,5497,772,8,89.01,0.04
27-09-2009,Rock of Ages,778848,34951,82.93,7252,997,8,90.92,1.9
27-09-2009,Shrek the Musical,1510000,101534,63.56,8697,1733,8,62.73,9.29
27-09-2009,South Pacific,987400,56792,101.26,6950,1041,8,83.45,3.06
27-09-2009,Superior Donuts,887824,73903,40.45,6456,998,0,80.86,-1.33
27-09-2009,The 39 Steps,530100,17061,65.07,3090,589,8,65.58,4.88
27-09-2009,The Lion King,1482880,81037,99.99,12044,1654,8,91.02,5.1
27-09-2009,The Phantom of the Opera,1345685,15501,76.38,10542,1615,8,81.59,-3.39
27-09-2009,The Royal Family,473200,28395,43.2,4096,650,0,78.77,8.9
27-09-2009,West Side Story,1392960,-2022,92.18,10981,1697,8,80.89,2.25
27-09-2009,Wicked,1566495,39437,102.95,14387,1809,8,99.41,1.24
27-09-2009,Wishful Drinking,749000,0,42.9,5417,1004,0,67.44,0
04-10-2009,A Steady Rain,1012726,-57316,126.52,8666,1071,8,101.14,1.06
04-10-2009,After Miss Julie,627360,-2425,44.78,4484,740,0,75.74,-4.85
04-10-2009,Billy Elliot: The Musical,1282580,-114,122.52,11372,1421,8,100.04,0.01
04-10-2009,Brighton Beach Memoirs,227147,0,29.67,1340,1223,0,54.78,0
04-10-2009,Burn the Floor,791312,-11529,62.82,5638,1044,8,67.5,-5.75
04-10-2009,Bye Bye Birdie,979420,8966,68.08,7971,1026,0,97.11,2.76
04-10-2009,Chicago,1053960,-39359,75.54,7047,1080,8,81.56,-5.13
04-10-2009,God of Carnage,955150,102492,110.39,8787,1078,8,101.89,0.5
04-10-2009,Hair,1257590,-88111,90.56,8094,1412,8,71.65,-11.07
04-10-2009,In the Heights,1159600,-48384,80.32,7973,1365,8,73.01,-5.14
04-10-2009,Jersey Boys,1123480,-4044,115.44,9900,1222,8,101.27,0.08
04-10-2009,Mamma Mia!,1359330,-36308,85.12,10739,1498,8,89.61,-5.53
04-10-2009,Mary Poppins,1379200,1001,68.95,8742,1797,8,60.81,1.86
04-10-2009,Memphis,1249875,100837,42.23,9365,1470,0,79.63,-6.59
04-10-2009,Next to Normal,633368,-6453,73.95,5316,772,8,86.08,-2.93
04-10-2009,Oleanna,692560,0,54.63,5185,790,0,82.04,0
04-10-2009,Rock of Ages,778848,-25260,83.43,6905,997,8,86.57,-4.35
04-10-2009,Shrek the Musical,1510000,-41461,64.24,7960,1733,8,57.41,-5.32
04-10-2009,South Pacific,987400,6741,101.17,7023,1041,8,84.33,0.88
04-10-2009,Superior Donuts,887824,41143,43.56,6939,998,5,86.91,6.05
04-10-2009,The 39 Steps,530100,-8641,66.22,2906,589,8,61.67,-3.91
04-10-2009,The Lion King,1482880,-42388,101.49,11448,1654,8,86.52,-4.5
04-10-2009,The Phantom of the Opera,1345685,-37076,75.4,10187,1615,8,78.85,-2.74
04-10-2009,The Royal Family,473200,0,43.2,4096,650,0,78.77,0
04-10-2009,West Side Story,1392960,-16020,93.39,10667,1697,8,78.57,-2.32
04-10-2009,Wicked,1566495,-10588,105.06,13997,1809,8,96.72,-2.69
04-10-2009,Wishful Drinking,749000,-6582,28.17,8016,1004,1,99.8,32.36
11-10-2009,A Steady Rain,1012726,179643,146.93,8685,1071,8,101.37,0.23
11-10-2009,After Miss Julie,627360,-3665,44.89,4391,740,0,74.17,-1.57
11-10-2009,Billy Elliot: The Musical,1282580,64193,128.17,11371,1421,8,100.03,-0.01
11-10-2009,Brighton Beach Memoirs,908588,92232,24.41,5408,1201,0,56.29,1.51
11-10-2009,Burn the Floor,791312,46364,67.11,5968,1044,8,71.46,3.96
11-10-2009,Bye Bye Birdie,979420,20447,68.97,8165,1026,0,99.48,2.37
11-10-2009,Chicago,1053960,174934,88.9,7956,1080,8,92.08,10.52
11-10-2009,Finian's Rainbow,426932,0,45.73,4915,1701,0,72.24,0
11-10-2009,God of Carnage,836265,-74871,116.18,7705,1078,7,102.11,0.22
11-10-2009,Hair,1257590,80983,86.11,9453,1412,8,83.68,12.03
11-10-2009,In the Heights,1159600,137625,90.17,8628,1365,8,79.01,6
11-10-2009,Jersey Boys,1123480,24350,117.96,9895,1222,8,101.22,-0.05
11-10-2009,Mamma Mia!,1359330,143169,94.15,11230,1498,8,93.71,4.1
11-10-2009,Mary Poppins,1379200,256441,72.13,11911,1797,8,82.85,22.04
11-10-2009,Memphis,1249875,82974,47.95,9979,1470,0,84.86,5.23
11-10-2009,Next to Normal,633368,67960,81.75,5640,772,8,91.32,5.24
11-10-2009,Oleanna,692560,-36570,42.42,5815,790,1,92.01,9.97
11-10-2009,Rock of Ages,778848,85093,89.35,7400,997,8,92.78,6.21
11-10-2009,Shrek the Musical,1510000,158659,69.16,9688,1733,8,69.88,12.47
11-10-2009,South Pacific,987400,66236,103.66,7493,1041,8,89.97,5.64
11-10-2009,Superior Donuts,887824,25152,62.62,5229,998,8,65.49,-21.42
11-10-2009,The 39 Steps,530100,52300,67.96,3601,589,8,76.42,14.75
11-10-2009,The Lion King,1482880,251657,106.78,13238,1654,8,100.05,13.53
11-10-2009,The Phantom of the Opera,1345685,149630,77.1,11903,1615,8,92.13,13.28
11-10-2009,The Royal Family,471319,0,40.48,4932,650,5,94.85,0
11-10-2009,West Side Story,1392960,120896,94.86,11776,1697,8,86.74,8.17
11-10-2009,Wicked,1566495,82113,107.29,14472,1809,8,100,3.28
11-10-2009,Wishful Drinking,749000,131122,54.52,6546,1004,8,81.5,-18.3
18-10-2009,A Steady Rain,1012726,-36823,142.91,8672,1071,8,101.21,-0.16
18-10-2009,After Miss Julie,627360,13691,40.85,5160,740,0,87.16,12.99
18-10-2009,Billy Elliot: The Musical,1282580,-1939,128.03,11369,1421,8,100.01,-0.02
18-10-2009,Brighton Beach Memoirs,908588,-8641,25.9,4762,1201,0,49.56,-6.73
18-10-2009,Burn the Floor,791312,-17163,65.74,5832,1044,8,69.83,-1.63
18-10-2009,Bye Bye Birdie,979420,-11747,66.49,8293,1026,5,101.04,1.56
18-10-2009,Chicago,1053960,-24249,84.44,8089,1080,8,93.62,1.54
18-10-2009,Finian's Rainbow,747131,136002,42.01,8587,1701,0,72.12,-0.12
18-10-2009,God of Carnage,955150,110585,114.39,8792,1078,8,101.95,-0.16
18-10-2009,Hair,1257590,90659,91.6,9876,1412,8,87.43,3.75
18-10-2009,In the Heights,1159600,-16026,85.2,8943,1365,8,81.9,2.89
18-10-2009,Jersey Boys,1123480,-7010,117.19,9900,1222,8,101.27,0.05
18-10-2009,Mamma Mia!,1359330,-7943,89.6,11712,1498,8,97.73,4.02
18-10-2009,Mary Poppins,1379200,-39305,67.77,12097,1797,8,84.15,1.3
18-10-2009,Memphis,1249875,67226,50.87,10728,1470,0,91.22,6.36
18-10-2009,Next to Normal,633368,7345,81.98,5714,772,8,92.52,1.2
18-10-2009,Oleanna,705440,24482,57.07,4751,804,8,73.87,-18.14
18-10-2009,Rock of Ages,778848,-22291,86.36,7398,997,8,92.75,-0.03
18-10-2009,Shrek the Musical,1510000,-86602,72.33,8066,1733,8,58.18,-11.7
18-10-2009,South Pacific,987400,21728,102.95,7756,1041,8,93.13,3.16
18-10-2009,Superior Donuts,881384,25035,65.18,5408,991,8,68.21,2.72
18-10-2009,The 39 Steps,530100,-15605,67.59,3390,589,8,71.94,-4.48
18-10-2009,The Lion King,1482880,-39639,105.89,12975,1654,8,98.06,-1.99
18-10-2009,The Phantom of the Opera,1345685,30781,77.07,12307,1615,8,95.26,3.13
18-10-2009,The Royal Family,534835,68861,58.21,4613,650,8,88.71,-6.14
18-10-2009,West Side Story,1392960,-43300,95,11304,1697,8,83.26,-3.48
18-10-2009,Wicked,1566495,1916,107.42,14472,1809,8,100,0
18-10-2009,Wishful Drinking,746360,39761,60.01,6610,1004,8,82.3,0.8
25-10-2009,A Steady Rain,1012726,-25300,139.92,8676,1071,8,101.26,0.05
25-10-2009,After Miss Julie,627360,5555,43.55,4968,740,5,83.92,-3.24
25-10-2009,Billy Elliot: The Musical,1282580,-26194,125.69,11372,1421,8,100.04,0.03
25-10-2009,Brighton Beach Memoirs,795015,1374,21.32,5849,1201,1,60.88,11.32
25-10-2009,Burn the Floor,791312,-82033,56.57,5327,1044,8,63.78,-6.05
25-10-2009,Bye Bye Birdie,979420,86722,78.42,8137,1026,8,99.13,-1.91
25-10-2009,Chicago,1053960,-67598,80.72,7624,1080,8,88.24,-5.38
25-10-2009,Fela!,561924,0,43.5,5037,1030,0,81.5,0
25-10-2009,Finian's Rainbow,747131,-15689,37.63,9170,1701,0,77.01,4.89
25-10-2009,God of Carnage,836265,-104832,116.77,7715,1078,7,102.24,0.29
25-10-2009,Hair,1257590,-49300,88.81,9631,1412,8,85.26,-2.17
25-10-2009,In the Heights,1159600,-37457,82.4,8793,1365,8,80.52,-1.38
25-10-2009,In the Next Room,283720,0,32.87,1710,922,0,46.37,0
25-10-2009,Jersey Boys,1123480,15247,118.75,9898,1222,8,101.25,-0.02
25-10-2009,Mamma Mia!,1359330,-68939,86.56,11326,1498,8,94.51,-3.22
25-10-2009,Mary Poppins,1379200,-118845,70.02,10012,1797,8,69.64,-14.51
25-10-2009,Memphis,1255420,-16799,53.89,9814,1470,8,83.45,-7.77
25-10-2009,Next to Normal,633368,-47581,78.79,5341,772,8,86.48,-6.04
25-10-2009,Oleanna,705440,-6080,61.52,4309,804,8,66.99,-6.88
25-10-2009,Ragtime,773675,0,48.17,5609,1419,0,79.06,0
25-10-2009,Rock of Ages,778848,-37350,86.43,6960,997,8,87.26,-5.49
25-10-2009,Shrek the Musical,1510000,-85591,59.07,8428,1733,8,60.79,2.61
25-10-2009,South Pacific,987400,-14280,102.47,7653,1041,8,91.89,-1.24
25-10-2009,Superior Donuts,881384,-19466,63.84,5216,991,8,65.79,-2.42
25-10-2009,The 39 Steps,539524,-19173,67.53,3109,589,8,65.98,-5.96
25-10-2009,The Lion King,1482880,-82025,101.57,12719,1654,8,96.12,-1.94
25-10-2009,The Phantom of the Opera,1345685,-139849,75.16,10759,1615,8,83.27,-11.99
25-10-2009,The Royal Family,534835,-11304,57.21,4496,650,8,86.46,-2.25
25-10-2009,West Side Story,1392960,0,95,11304,1697,8,83.26,0
25-10-2009,Wicked,1566495,-28789,105.73,14431,1809,8,99.72,-0.28
25-10-2009,Wishful Drinking,749000,-5423,61.1,6404,1004,8,79.73,-2.57
01-11-2009,A Steady Rain,1012726,-26528,137.01,8667,1071,8,101.16,-0.1
01-11-2009,After Miss Julie,627360,-3865,48.65,4368,740,8,73.78,-10.14
01-11-2009,Billy Elliot: The Musical,1282580,-72062,120.53,11261,1421,8,99.06,-0.98
01-11-2009,Brighton Beach Memoirs,795015,-5159,27.99,4272,1201,8,44.46,-16.42
01-11-2009,Burn the Floor,791312,-102306,47.12,4224,1044,8,50.57,-13.21
01-11-2009,Bye Bye Birdie,979420,-79366,74.08,7543,1026,8,91.9,-7.23
01-11-2009,Chicago,1053960,-162635,79.34,5707,1080,8,66.05,-22.19
01-11-2009,Fela!,655578,-18306,35.8,5609,1030,0,77.79,-3.71
01-11-2009,Finian's Rainbow,1035499,25936,36.98,10032,1701,4,73.72,-3.29
01-11-2009,God of Carnage,955150,90290,113.06,8767,1078,8,101.66,-0.58
01-11-2009,Hair,1257590,-228176,84.6,7413,1412,8,65.63,-19.63
01-11-2009,In the Heights,1159600,-232045,76.2,6463,1365,8,59.18,-21.34
01-11-2009,In the Next Room,568720,64449,36.17,3336,922,0,45.23,-1.14
01-11-2009,Jersey Boys,1123480,-63082,113.69,9784,1222,8,100.08,-1.17
01-11-2009,Mamma Mia!,1359330,-57725,85.08,10845,1498,8,90.5,-4.01
01-11-2009,Mary Poppins,1379200,-130815,65.16,8751,1797,8,60.87,-8.77
01-11-2009,Memphis,1255420,-43796,68.55,7077,1470,8,60.18,-23.27
01-11-2009,Next to Normal,633368,-109674,67,4644,772,8,75.19,-11.29
01-11-2009,Oleanna,705440,-72145,56.68,3404,804,8,52.92,-14.07
01-11-2009,Ragtime,1237880,94763,52.04,7012,1419,0,61.77,-17.29
01-11-2009,Rock of Ages,778848,-147141,72.42,6275,997,8,78.67,-8.59
01-11-2009,Shrek the Musical,1510000,-52396,57.82,7704,1733,8,55.57,-5.22
01-11-2009,South Pacific,987400,-175182,98.96,6154,1041,8,73.9,-17.99
01-11-2009,Superior Donuts,881384,-54039,58.83,4742,991,8,59.81,-5.98
01-11-2009,The 39 Steps,539524,-71331,52.97,2617,589,8,55.54,-10.44
01-11-2009,The Lion King,1482880,-155479,97.37,11671,1654,8,88.2,-7.92
01-11-2009,The Phantom of the Opera,1345685,-66280,73.3,10128,1615,8,78.39,-4.88
01-11-2009,The Royal Family,534835,-39387,58.64,3715,650,8,71.44,-15.02
01-11-2009,West Side Story,1392960,0,87.3,9822,1697,8,72.35,0
01-11-2009,Wicked,1566495,-36224,104.15,14302,1809,8,98.83,-0.89
01-11-2009,Wishful Drinking,749000,-60599,59.68,5540,1004,8,68.97,-10.76
08-11-2009,A Steady Rain,1012726,13797,138.66,8663,1071,8,101.11,-0.05
08-11-2009,After Miss Julie,627360,32756,55.4,4427,740,8,74.78,1
08-11-2009,Billy Elliot: The Musical,1282580,24544,122.87,11246,1421,8,98.93,-0.13
08-11-2009,Burn the Floor,791312,95455,58.55,5030,1044,8,60.23,9.66
08-11-2009,Bye Bye Birdie,979420,59043,78.37,7883,1026,8,96.04,4.14
08-11-2009,Chicago,1053960,31443,77.51,6248,1080,8,72.31,6.26
08-11-2009,Fela!,655578,35209,41.74,5654,1030,0,78.42,0.63
08-11-2009,Finian's Rainbow,1232297,185346,54.32,10242,1701,8,75.26,1.54
08-11-2009,God of Carnage,836265,-104998,114.84,7717,1078,7,102.27,0.61
08-11-2009,Hair,1257590,96659,89.05,8128,1412,8,71.95,6.32
08-11-2009,In the Heights,1159600,131583,82.04,7607,1365,8,69.66,10.48
08-11-2009,In the Next Room,568720,21556,39.84,3569,922,0,48.39,3.16
08-11-2009,Jersey Boys,1123480,66994,119.23,9891,1222,8,101.18,1.1
08-11-2009,Mamma Mia!,1344350,42872,90.04,10723,1498,8,89.48,-1.02
08-11-2009,Mary Poppins,1379200,175841,70.34,10606,1797,8,73.78,12.91
08-11-2009,Memphis,1255420,128611,65.14,9422,1470,8,80.12,19.94
08-11-2009,Next to Normal,633368,70257,78.14,4881,772,8,79.03,3.84
08-11-2009,Oleanna,705440,40379,57.07,4088,804,8,63.56,10.64
08-11-2009,Ragtime,1237880,99058,57.38,8086,1419,0,71.23,9.46
08-11-2009,Rock of Ages,778848,134711,87.63,6723,997,8,84.29,5.62
08-11-2009,Shrek the Musical,1510000,279880,68.2,10635,1733,8,76.71,21.14
08-11-2009,South Pacific,987400,95614,100.29,7026,1041,8,84.37,10.47
08-11-2009,Superior Donuts,881384,29491,63.6,4850,991,8,61.18,1.37
08-11-2009,The 39 Steps,539524,41689,61.69,2923,589,8,62.03,6.49
08-11-2009,The Lion King,1482880,108021,102.13,12184,1654,8,92.08,3.88
08-11-2009,The Phantom of the Opera,1345685,26126,79.39,9681,1615,8,74.93,-3.46
08-11-2009,The Royal Family,474194,12061,52.27,4398,650,8,84.58,13.14
08-11-2009,West Side Story,1392960,75646,90.05,10363,1697,8,76.33,3.98
08-11-2009,Wicked,1566495,21619,107.67,14035,1809,8,96.98,-1.85
08-11-2009,Wishful Drinking,749000,56258,59.92,6457,1004,8,80.39,11.42
15-11-2009,A Steady Rain,1012726,909,138.74,8665,1071,8,101.13,0.02
15-11-2009,After Miss Julie,627030,-15790,52.77,4348,740,8,73.45,-1.33
15-11-2009,Billy Elliot: The Musical,1282580,6018,123.03,11280,1421,8,99.23,0.3
15-11-2009,Burn the Floor,791312,31306,59.74,5454,1044,8,65.3,5.07
15-11-2009,Bye Bye Birdie,979420,17649,78.7,8074,1026,8,98.37,2.33
15-11-2009,Chicago,1053960,-39439,75.62,5882,1080,8,68.08,-4.23
15-11-2009,Fela!,655578,28126,42.47,6219,1030,0,86.26,7.84
15-11-2009,Finian's Rainbow,1232297,-280,59.52,9342,1701,8,68.65,-6.61
15-11-2009,God of Carnage,1052830,221096,125.59,8817,1078,8,102.24,-0.03
15-11-2009,Hair,1257590,34996,87.63,8659,1412,8,76.66,4.71
15-11-2009,In the Heights,1159600,27151,84.06,7747,1365,8,70.94,1.28
15-11-2009,In the Next Room,552160,20416,30.87,5268,922,0,71.42,23.03
15-11-2009,Irving Berlin's White Christmas,950825,0,69.97,4779,1615,0,59.18,0
15-11-2009,Jersey Boys,1123480,12053,120.57,9881,1222,8,101.07,-0.11
15-11-2009,Mamma Mia!,1344350,-153948,83.61,9707,1498,8,81,-8.48
15-11-2009,Mary Poppins,1379200,-51050,71.91,9665,1797,8,67.23,-6.55
15-11-2009,Memphis,1255420,58568,67.13,10015,1470,8,85.16,5.04
15-11-2009,Next to Normal,633368,13097,77.97,5060,772,8,81.93,2.9
15-11-2009,Oleanna,705440,8688,58.19,4159,804,8,64.66,1.1
15-11-2009,Ragtime,1083145,2507,47.25,9872,1419,1,86.96,15.73
15-11-2009,Rock of Ages,778848,19610,85.64,7108,997,8,89.12,4.83
15-11-2009,Shrek the Musical,1510000,-143503,74.75,7783,1733,8,56.14,-20.57
15-11-2009,South Pacific,987400,9051,101.43,7036,1041,8,84.49,0.12
15-11-2009,Superior Donuts,881384,-50567,66.35,3887,991,8,49.03,-12.15
15-11-2009,The 39 Steps,539524,16971,62.39,3162,589,8,67.11,5.08
15-11-2009,The Lion King,1482880,-77902,101.41,11503,1654,8,86.93,-5.15
15-11-2009,The Phantom of the Opera,1345685,-3772,76.95,9938,1615,8,76.92,1.99
15-11-2009,The Royal Family,534835,29949,56.56,4594,650,8,88.35,3.77
15-11-2009,West Side Story,1392960,38704,90.56,10731,1697,8,79.04,2.71
15-11-2009,Wicked,1566495,38161,108.12,14330,1809,8,99.02,2.04
15-11-2009,Wishful Drinking,749000,24176,59.41,6919,1004,8,86.14,5.75
22-11-2009,A Steady Rain,1012726,-31302,135.44,8645,1071,8,100.9,-0.23
22-11-2009,After Miss Julie,627030,-445,52.48,4364,740,8,73.72,0.27
22-11-2009,Billy Elliot: The Musical,1282580,-90764,120.46,10768,1421,8,94.72,-4.51
22-11-2009,Burn the Floor,791312,-5315,56.62,5660,1044,8,67.77,2.47
22-11-2009,Bye Bye Birdie,979420,-43046,76.26,7768,1026,8,94.64,-3.73
22-11-2009,Chicago,1053960,-39701,76.12,5322,1080,8,61.6,-6.48
22-11-2009,Fela!,655578,-14535,36.24,6888,1030,0,95.53,9.27
22-11-2009,Finian's Rainbow,1379228,-23778,62.29,8546,1701,8,62.8,-5.85
22-11-2009,God of Carnage,914670,-609523,92.32,5392,1078,8,62.52,-39.72
22-11-2009,Hair,1257590,-162525,84.05,7095,1412,8,62.81,-13.85
22-11-2009,In the Heights,1159600,-125903,79.35,6620,1365,8,60.62,-10.32
22-11-2009,In the Next Room,574635,-18891,32.47,4427,899,5,61.55,-9.87
22-11-2009,Irving Berlin's White Christmas,1521320,200034,72.15,7407,1615,0,57.33,-1.85
22-11-2009,Jersey Boys,1123480,-41772,117.03,9823,1222,8,100.48,-0.59
22-11-2009,Mamma Mia!,1344350,-67920,83.05,8955,1498,8,74.72,-6.28
22-11-2009,Mary Poppins,1379200,-36200,67.79,9718,1797,8,67.6,0.37
22-11-2009,Memphis,1255420,-31848,68.96,9287,1470,8,78.97,-6.19
22-11-2009,Next to Normal,633368,-52621,74.02,4619,772,8,74.79,-7.14
22-11-2009,Oleanna,705440,-92575,53.96,2769,804,8,43.05,-21.61
22-11-2009,Race,921568,0,72.09,7204,1058,0,85.11,0
22-11-2009,Ragtime,1237880,-47130,62.27,6734,1419,8,59.32,-27.64
22-11-2009,Rock of Ages,778848,-48117,87.72,6391,997,8,80.13,-8.99
22-11-2009,Shrek the Musical,1510000,-1556,72.23,8033,1733,8,57.94,1.8
22-11-2009,South Pacific,987400,-62018,100.07,6512,1041,8,78.19,-6.3
